id,family,tier,evidence,framing,baseline,realtime_infra,bucket_preregistered,bucket_applied,bucket_corrected
2102556626083283260,classification_routing_triage,unclear,commentary_or_meme,cost,none,False,noise,noise,noise
2102578007546437967,other_or_meta,unclear,measured_demo,none,none,False,noise,noise,noise
2102703908980470094,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102691865313317015,games_control_loops_simulation,feel,demo_no_numbers,accuracy,none,True,not_covered,unproven_demo,hype
2102619031274393994,trading_and_markets,task,measured_demo,none,none,False,not_covered,cost_only,cost_only
2102575348609142871,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102608971999875122,trading_and_markets,task,measured_demo,none,none,False,not_covered,cost_only,cost_only
2102576557906940274,classification_routing_triage,task,demo_no_numbers,latency,none,False,not_covered,hype,hype
2102641737545949210,evals_and_judging,unclear,measured_demo,accuracy,classic_classifier_or_ml,False,not_covered,cost_only,cost_only
2102703300302791055,search_rerank_extraction,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102684400743772323,classification_routing_triage,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102766817127358897,data_and_telemetry,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102766485068202039,agent_harness_and_tool_gating,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102558351091523926,classification_routing_triage,batch,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
2102578746570281200,search_rerank_extraction,unclear,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102608091632025872,agent_harness_and_tool_gating,task,demo_no_numbers,cost,frontier_llm,False,hype,hype,hype
2102719563573989397,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102827821454233928,search_rerank_extraction,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102614156549480875,other_or_meta,unclear,measured_demo,none,none,False,noise,noise,noise
2102637465211424863,other_or_meta,unclear,measured_demo,none,none,False,noise,noise,noise
2102651843742781455,moderation_and_guardrails,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102672420801003749,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102829872917914088,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102629493034598406,evals_and_judging,task,demo_no_numbers,accuracy,none,False,not_covered,unproven_demo,hype
2102631794667577651,search_rerank_extraction,interaction,demo_no_numbers,cost,none,False,not_covered,hype,hype
2102766767911440792,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102798795738349825,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102668130812084487,other_or_meta,unclear,measured_demo,latency,frontier_llm,False,noise,noise,noise
2102764970949693837,games_control_loops_simulation,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2102643279141666977,moderation_and_guardrails,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102623999968621030,search_rerank_extraction,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102614158747337052,classification_routing_triage,batch,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2102568532580220991,agent_harness_and_tool_gating,task,measured_demo,cost,frontier_llm,True,not_covered,cost_only,cost_only
2102700998859084026,classification_routing_triage,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102766515028447624,moderation_and_guardrails,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102830583793729868,browser_and_computer_use,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102705755262460350,trading_and_markets,task,measured_demo,none,none,False,not_covered,cost_only,cost_only
2102705520234901723,browser_and_computer_use,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102709070985895973,data_and_telemetry,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2102751607238902258,moderation_and_guardrails,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102827084708040910,moderation_and_guardrails,interaction,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2102633943891857663,search_rerank_extraction,interaction,measured_production,latency,frontier_llm,False,not_covered,cost_only,cost_only
2102644378615562461,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102688799989862614,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102769653638635969,search_rerank_extraction,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102766300397510857,evals_and_judging,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102811016664846499,search_rerank_extraction,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102775690256867816,classification_routing_triage,task,measured_demo,accuracy,frontier_llm,False,not_covered,cost_only,cost_only
2102642411227037729,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102639184678736274,classification_routing_triage,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102829544084587004,agent_harness_and_tool_gating,task,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2102778762547093776,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102549919684841675,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102709375584575545,trading_and_markets,task,measured_demo,none,none,False,not_covered,cost_only,cost_only
2102758076382384560,classification_routing_triage,unclear,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102768221313253529,classification_routing_triage,task,demo_no_numbers,capability,frontier_llm,False,not_covered,hype,hype
2102829702574678120,agent_harness_and_tool_gating,task,demo_no_numbers,cost,none,False,not_covered,hype,hype
2102704683341234253,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102704709731807305,games_control_loops_simulation,feel,measured_demo,none,none,True,not_covered,material,fast_loop
2102643707799646543,moderation_and_guardrails,interaction,measured_demo,none,none,False,not_covered,cost_only,cost_only
2102643635099402595,trading_and_markets,task,measured_demo,cost,frontier_llm,True,not_covered,cost_only,cost_only
2102759853546476027,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102704751607779485,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102536894169096357,other_or_meta,unclear,measured_demo,latency,none,False,noise,noise,noise
2102265179543400907,classification_routing_triage,batch,measured_demo,cost,classic_classifier_or_ml,False,not_covered,cost_only,cost_only
2102530700218077415,moderation_and_guardrails,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102453475078533209,agent_harness_and_tool_gating,task,demo_no_numbers,cost,none,False,not_covered,hype,hype
2102365094126801385,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102190936780312800,data_and_telemetry,batch,demo_no_numbers,cost,none,False,not_covered,hype,hype
2102366209878765761,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102197241331290121,trading_and_markets,task,demo_no_numbers,latency,classic_classifier_or_ml,True,not_covered,hype,hype
2102417420300468735,trading_and_markets,task,measured_demo,none,none,True,not_covered,cost_only,cost_only
2102319027649655056,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102437176311263644,trading_and_markets,task,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102447757722050959,agent_harness_and_tool_gating,task,demo_no_numbers,accuracy,none,False,not_covered,unproven_demo,hype
2102456912486989945,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102205625514226174,browser_and_computer_use,task,demo_no_numbers,capability,none,True,not_covered,hype,demo
2102366175317643395,collaboration_and_typing,interaction,demo_no_numbers,capability,none,True,not_covered,hype,demo
2102421323788292474,classification_routing_triage,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102373487293911494,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102303761528246666,search_rerank_extraction,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102218284825444362,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102443273339994558,search_rerank_extraction,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102530097899045013,other_or_meta,unclear,demo_no_numbers,accuracy,none,False,noise,noise,noise
2102198046201086356,classification_routing_triage,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102243119320453262,other_or_meta,interaction,demo_no_numbers,none,none,False,noise,noise,noise
2102432538480234946,agent_harness_and_tool_gating,task,demo_no_numbers,latency,frontier_llm,False,hype,hype,hype
2102431552785596524,data_and_telemetry,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102192643480678651,games_control_loops_simulation,feel,demo_no_numbers,accuracy,none,True,not_covered,unproven_demo,hype
2102365625834447312,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102435164760551909,classification_routing_triage,task,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2102224278590554379,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102317152430698868,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102414585965990349,evals_and_judging,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102313702003499417,classification_routing_triage,batch,demo_no_numbers,capability,none,False,not_covered,hype,demo
2102426484115996694,trading_and_markets,turn,measured_demo,latency,none,True,material,material,material
2102524775470084280,evals_and_judging,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2102506677094482115,search_rerank_extraction,interaction,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2102278833433153577,data_and_telemetry,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2102536901467295796,browser_and_computer_use,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2102253938007511493,classification_routing_triage,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102520314483941446,search_rerank_extraction,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102305405280080143,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102442969752367389,data_and_telemetry,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2102433115918725337,browser_and_computer_use,task,demo_no_numbers,capability,frontier_llm,False,not_covered,hype,hype
2102423007494889785,agent_harness_and_tool_gating,task,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
2102480958385541561,agent_harness_and_tool_gating,task,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2102195316829077686,search_rerank_extraction,task,measured_demo,capability,none,False,not_covered,cost_only,cost_only
2102234235847450689,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102490616886415503,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102246440961724515,games_control_loops_simulation,feel,measured_demo,accuracy,none,True,not_covered,material,fast_loop
2102481496510755075,live_chat_streams_events,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102538676375109841,live_chat_streams_events,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102344042545656064,classification_routing_triage,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102196455289335872,classification_routing_triage,task,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2102443168553922868,evals_and_judging,batch,measured_demo,accuracy,small_llm,False,cost_only,cost_only,cost_only
2102418156891361755,agent_harness_and_tool_gating,task,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
