claim,id,value
throughput (N/s),2101309135262208501,44.0
throughput (N/s),2101321666219381082,488.0
throughput (N/s),2101390179504451724,4.0
throughput (N/s),2101143279505162551,32.0
throughput (N/s),2101226546325242248,500.0
throughput (N/s),2101252635982537033,3500.0
throughput (N/s),2101452744699556209,12000.0
throughput (N/s),2101108199990739303,1891.0
throughput (N/s),2101335489923977304,150.0
throughput (N/s),2100951347080421409,384.0
throughput (N/s),2100891604735099103,700.0
throughput (N/s),2100939189869002819,1891.0
throughput (N/s),2100757989212754085,26.0
throughput (N/s),2100778083108204580,724.0
throughput (N/s),2100953838891192789,900.0
throughput (N/s),2101043617649340678,1759930.0
throughput (N/s),2101022590722810271,264.0
throughput (N/s),2100953553917313180,67.0
throughput (N/s),2100870244004683886,450.0
throughput (N/s),2101086064098279894,500.0
throughput (N/s),2100858880548864358,129.0
throughput (N/s),2100988663114907720,384.0
throughput (N/s),2100745151622664392,3.0
throughput (N/s),2100979973905592387,1.72
throughput (N/s),2100881974780993668,50.0
throughput (N/s),2100970810483823086,2.0
throughput (N/s),2100749962682458366,1955.0
throughput (N/s),2100895104055836914,50.0
throughput (N/s),2100897652342988901,215.0
throughput (N/s),2101000954828992875,9.0
throughput (N/s),2101095353697357921,5.0
throughput (N/s),2100890989280039176,724.0
throughput (N/s),2100843620056416703,33.0
throughput (N/s),2101005942913729001,193.0
throughput (N/s),2101074523286106124,27.0
throughput (N/s),2100979294306488814,104557.0
throughput (N/s),2100996527925694594,227.0
throughput (N/s),2100791756644036868,5.0
throughput (N/s),2100901254633574668,9200.0
throughput (N/s),2100775477946241224,558.0
throughput (N/s),2100760534987464875,2225.0
throughput (N/s),2100972486208950417,6.0
throughput (N/s),2100877439350272505,300.0
throughput (N/s),2101038240895533266,479.0
throughput (N/s),2100932122399715345,6.0
throughput (N/s),2100404532119269426,500.0
throughput (N/s),2100651678110515383,64.0
throughput (N/s),2100426999546184123,1018.0
throughput (N/s),2100473581251748216,1191.0
throughput (N/s),2100668908227162567,3282.0
throughput (N/s),2100457614073327754,35.0
throughput (N/s),2100614659690713543,100.0
throughput (N/s),2100536977162715265,300.0
throughput (N/s),2100518573118779547,200.0
throughput (N/s),2100521764451131610,500.0
throughput (N/s),2100703517778350559,1.5
throughput (N/s),2100603303642153020,52.0
throughput (N/s),2100384606818333011,100.0
throughput (N/s),2100725570590126399,1000.0
throughput (N/s),2100589330481791353,20700.0
throughput (N/s),2100641560463544708,50000.0
throughput (N/s),2100675140237320417,68.0
throughput (N/s),2100674787966378489,3.0
throughput (N/s),2100545412780220877,323.0
throughput (N/s),2100628875935932772,288.0
throughput (N/s),2100611038357901563,6.0
throughput (N/s),2100471900254179631,48.0
throughput (N/s),2100470056316776553,61.0
throughput (N/s),2100729086620680651,167.0
throughput (N/s),2100729086620680651,860766.0
throughput (N/s),2100624228307341528,3.0
throughput (N/s),2100526283805675875,461.0
throughput (N/s),2100693645124874564,2000.0
throughput (N/s),2100541000963809326,54.0
throughput (N/s),2100727992301301989,100.0
throughput (N/s),2100662520105361564,13.0
throughput (N/s),2100370557405667768,1000.0
throughput (N/s),2100284068763992396,1000.0
throughput (N/s),2100339921714323624,5.0
throughput (N/s),2100339921714323624,12.0
throughput (N/s),2100334874175635518,24.0
throughput (N/s),2100334874175635518,72.0
throughput (N/s),2100186642854101416,421.0
item count (N items),2102591120203304969,200.0
item count (N items),2102591120203304969,312.0
item count (N items),2102607684554158581,788.0
item count (N items),2102628036055314555,24000.0
item count (N items),2102647304264298856,40.0
item count (N items),2102669301035511948,20.0
item count (N items),2102669301035511948,19.0
item count (N items),2102669301035511948,13.0
item count (N items),2102639358365126802,106000.0
item count (N items),2102568532580220991,386.0
item count (N items),2102704709731807305,96.0
item count (N items),2102643635099402595,107.0
item count (N items),2102643635099402595,102.0
item count (N items),2102442969752367389,3645.0
item count (N items),2102484373748732399,5200.0
item count (N items),2102199555706024144,50000.0
item count (N items),2102199555706024144,125000.0
item count (N items),2102199555706024144,39000000.0
item count (N items),2102452809622839611,32.0
item count (N items),2102452809622839611,158.0
item count (N items),2102452809622839611,7.0
item count (N items),2102432811944681688,898.0
item count (N items),2102261423439335517,77.0
item count (N items),2102229074668372047,24.0
item count (N items),2102390247061348713,1900.0
item count (N items),2102532892283056499,340.0
item count (N items),2102337670525677622,48.0
item count (N items),2102396695430746331,18000.0
item count (N items),2102374909540520055,6245.0
item count (N items),2102374909540520055,156.0
item count (N items),2102370564291863027,479.0
item count (N items),2102287513725645167,1500.0
item count (N items),2102287513725645167,10000.0
item count (N items),2102343304620707934,421.0
item count (N items),2102516435113169098,1092.0
item count (N items),2102542038147498384,754.0
item count (N items),2102331969434681719,1968.0
item count (N items),2102331969434681719,64944.0
item count (N items),2102398538168811546,8502.0
item count (N items),2102364625794642111,79.0
item count (N items),2102254799156650025,700.0
item count (N items),2102391862279688373,151.0
item count (N items),2102367309834678744,187.0
item count (N items),2101951934811066867,14.0
item count (N items),2102090111198363988,100000.0
item count (N items),2101904912150098081,500.0
item count (N items),2101904912150098081,2100000.0
item count (N items),2101904912150098081,19000000.0
item count (N items),2102008701754409204,723.0
item count (N items),2102008701754409204,21690.0
item count (N items),2102062431262376124,1500.0
item count (N items),2102118723129843866,1300.0
item count (N items),2102109971655909645,20.0
item count (N items),2102036888756371605,3412.0
item count (N items),2102052707024466181,90.0
item count (N items),2102035394711949373,4367.0
item count (N items),2101863835300978909,71000.0
item count (N items),2101851724000743852,8724.0
item count (N items),2101987823616139424,50101.0
item count (N items),2102046874362323276,1000.0
item count (N items),2101859216482775201,8917.0
item count (N items),2101894926250168654,1253.0
item count (N items),2102064901371871574,15.0
item count (N items),2102044979174560017,10000.0
item count (N items),2102123136292376852,8690.0
item count (N items),2101904985776673141,6.0
item count (N items),2102016401288441919,20.0
item count (N items),2101865758217351359,25000.0
item count (N items),2102083742353523006,600.0
item count (N items),2101757771553353832,17364.0
item count (N items),2101721165719089434,10208.0
item count (N items),2101639021143244848,100000.0
item count (N items),2101639021143244848,1400000.0
item count (N items),2101688954114457752,300.0
item count (N items),2101641621850800457,6300000.0
item count (N items),2101703876562784639,11892.0
item count (N items),2101703876562784639,123.0
item count (N items),2101703876562784639,336.0
item count (N items),2101585391140905034,724.0
item count (N items),2101704988993130654,150.0
item count (N items),2101761144226824309,30.0
item count (N items),2101476396459790389,2000.0
item count (N items),2101785976255176834,12.0
item count (N items),2101544074591236375,100000.0
item count (N items),2101654404848042172,50.0
item count (N items),2101654404848042172,4.0
item count (N items),2101611357732847805,234000.0
item count (N items),2101691329067753576,25.0
item count (N items),2101686898033062357,50000.0
item count (N items),2101692246559170723,277.0
item count (N items),2101652701914550761,220.0
item count (N items),2101689183991443813,530.0
item count (N items),2101659085842379076,632.0
item count (N items),2101689050688024823,3373.0
item count (N items),2101823111188648016,29449.0
item count (N items),2101622460818805072,248.0
item count (N items),2101785784990970155,6500.0
item count (N items),2101490650034180333,12000.0
item count (N items),2101756397629136900,300.0
item count (N items),2101584423347220897,343400.0
item count (N items),2101599185657098272,979.0
item count (N items),2101599185657098272,9119.0
item count (N items),2101599185657098272,8043.0
item count (N items),2101676306857644298,20.0
item count (N items),2101763817730437131,41653.0
item count (N items),2101763817730437131,2984.0
item count (N items),2101763817730437131,13900.0
item count (N items),2101806676919890000,2194.0
item count (N items),2101742624587534719,1500000.0
item count (N items),2101816740342903163,50.0
item count (N items),2101820466302259448,30.0
item count (N items),2101605513490243702,462.0
item count (N items),2101156068814667942,114.0
item count (N items),2101325703635435523,100000.0
item count (N items),2101439340588974096,723.0
item count (N items),2101439340588974096,30.0
item count (N items),2101370150067061163,530.0
item count (N items),2101149600044224698,120.0
item count (N items),2101233036218298650,20.0
item count (N items),2101233036218298650,1900.0
item count (N items),2101134552005828803,384.0
item count (N items),2101377035994382357,400.0
item count (N items),2101155796889293232,2000.0
item count (N items),2101279339996168334,58026.0
item count (N items),2101279339996168334,174078.0
item count (N items),2101353740297031840,1000.0
item count (N items),2101218656516726979,65.0
item count (N items),2101413803678105744,18000.0
item count (N items),2101267164120691026,20.0
item count (N items),2101238379895816512,230000000.0
item count (N items),2101238379895816512,20000.0
item count (N items),2101338698742632933,99.0
item count (N items),2101291155883282624,1264.0
item count (N items),2101291155883282624,3.0
item count (N items),2101265912670105745,87000.0
item count (N items),2101265912670105745,36.0
item count (N items),2101421618056622436,254.0
item count (N items),2101309957383856577,117.0
item count (N items),2101394753208074383,32.0
item count (N items),2101435082762297511,1300.0
item count (N items),2101366870645293192,2000.0
item count (N items),2101355981028381038,114.0
item count (N items),2101355981028381038,2265.0
item count (N items),2101366849606979864,200.0
item count (N items),2101327161042895250,33.0
item count (N items),2101405077575508052,11.0
item count (N items),2101295528822628478,446535983.0
item count (N items),2101295528822628478,29645.0
item count (N items),2101416029431714128,100.0
item count (N items),2101250194364907653,803.0
item count (N items),2101297789334356468,12000.0
item count (N items),2101390179504451724,1547.0
item count (N items),2101384163626807788,8054.0
item count (N items),2101118268585234832,10000.0
item count (N items),2101334084098338933,5574.0
item count (N items),2101290508429763030,821.0
item count (N items),2101366132099658108,8801.0
item count (N items),2101106056533586133,300.0
item count (N items),2101421186546544783,70.0
item count (N items),2101172315614584917,31.0
item count (N items),2101322848338096566,8744.0
item count (N items),2101322848338096566,2954.0
item count (N items),2101322848338096566,1859.0
item count (N items),2100739055923425589,1000000.0
item count (N items),2101018783976722479,586.0
item count (N items),2101018783976722479,584.0
item count (N items),2101000339948282090,15.0
item count (N items),2101000339948282090,428.0
item count (N items),2100879695017632025,37.0
item count (N items),2100879695017632025,724.0
item count (N items),2100880007774032150,330000.0
item count (N items),2100880007774032150,140000.0
item count (N items),2100939646653903063,8.0
item count (N items),2100793182438985991,1018.0
item count (N items),2100941251478458871,1891.0
item count (N items),2100878555047514390,20000.0
item count (N items),2100817199686619348,116.0
item count (N items),2100987079488409741,1257263.0
item count (N items),2100914580394307857,11000000.0
item count (N items),2100914580394307857,384.0
item count (N items),2100894473085489510,150.0
item count (N items),2100894473085489510,750.0
item count (N items),2100963424163307712,2000.0
item count (N items),2101009088310366268,5432.0
item count (N items),2100968037117780130,300000.0
item count (N items),2100740085188853850,202.0
item count (N items),2101062313516347491,22.0
item count (N items),2100824325221703700,30.0
item count (N items),2101047345496617218,200.0
item count (N items),2101030551280910636,384.0
item count (N items),2101006905506492510,2885.0
item count (N items),2101045885257843001,190.0
item count (N items),2101095630219477189,96708.0
item count (N items),2100952403121967298,700.0
item count (N items),2100921264621945140,74284.0
item count (N items),2100921264621945140,7900000.0
item count (N items),2100921264621945140,521000000.0
item count (N items),2100863245351539185,130.0
item count (N items),2100766212439363937,35.0
item count (N items),2100766212439363937,40.0
item count (N items),2100766212439363937,7.0
item count (N items),2100963480027480457,216.0
item count (N items),2100846153923473655,150.0
item count (N items),2100780180977725577,5.0
item count (N items),2100916052326543726,300000.0
item count (N items),2100753795806363730,530.0
item count (N items),2100909186737381816,285.0
item count (N items),2100859434792779785,9.0
item count (N items),2100859434792779785,650.0
item count (N items),2100859434792779785,4819.0
item count (N items),2100756265055953266,16798.0
item count (N items),2100839600919118005,93.0
item count (N items),2100839600919118005,166000.0
item count (N items),2100960553514553639,41.0
item count (N items),2100960553514553639,2.0
item count (N items),2100917768023654612,27.0
item count (N items),2100917768023654612,18.0
item count (N items),2101044109746270589,2000.0
item count (N items),2100930925576024318,40000.0
item count (N items),2100924935749386278,75000.0
item count (N items),2100668908227162567,100.0
item count (N items),2100668908227162567,4252330.0
item count (N items),2100691514917880062,38.0
item count (N items),2100539883836018697,8000.0
item count (N items),2100602714204049588,1191.0
item count (N items),2100628505469841768,10000.0
item count (N items),2100620339097026633,1000.0
item count (N items),2100689091058921635,70000.0
item count (N items),2100696083207004574,28.0
item count (N items),2100697129052447164,26.0
item count (N items),2100735706704261534,196000.0
item count (N items),2100394761668497822,200.0
item count (N items),2100394761668497822,10500.0
item count (N items),2100596816223912431,5300000.0
item count (N items),2100540661007028681,16000.0
item count (N items),2100544757248278933,20.0
item count (N items),2100699124945326537,153.0
item count (N items),2100406443392602262,1728.0
item count (N items),2100626286687211589,9916.0
item count (N items),2100706477757321621,99.0
item count (N items),2100641791993106617,4000.0
item count (N items),2100540090363638171,115.0
item count (N items),2100595037696643216,178.0
item count (N items),2100363928492790078,1500000.0
item count (N items),2100162790061113634,237.0
